时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
6.499,1.494,-433.200,358.352,-235.200,350.000,350.000,178.506,增强启摆,0
6.519,351.431,251.400,349.893,382.800,-350.000,-350.000,171.431,增强启摆,0
6.539,1.274,-440.400,359.253,-266.400,350.000,350.000,178.726,增强启摆,0
6.559,351.123,162.600,350.068,288.000,-350.000,-350.000,171.123,增强启摆,0
6.579,0.044,-436.200,359.451,-195.000,350.000,350.000,179.956,增强启摆,0
6.599,349.673,271.200,349.937,271.800,-350.000,-350.000,169.673,增强启摆,0
6.619,0.088,-383.400,359.495,-170.400,350.000,350.000,179.912,增强启摆,0
6.639,350.881,304.200,351.057,339.600,-350.000,-350.000,170.881,增强启摆,0
6.660,1.296,-391.200,0.967,-240.000,350.000,350.000,178.704,增强启摆,0
6.679,349.387,139.800,351.475,225.000,-350.000,-350.000,169.387,增强启摆,0
6.699,359.692,-393.600,1.648,-157.800,350.000,350.000,179.692,增强启摆,0
6.719,347.300,207.000,353.123,300.000,-350.000,-350.000,167.300,增强启摆,0
6.739,357.759,-301.200,3.735,-226.800,350.000,350.000,177.759,增强启摆,0
6.759,344.971,142.200,354.529,205.800,-350.000,-350.000,164.971,增强启摆,0
6.779,356.418,-223.200,5.076,-197.400,350.000,350.000,176.418,增强启摆,0
6.799,343.982,208.800,355.078,183.000,-350.000,-350.000,163.982,增强启摆,0
6.819,355.891,-58.800,5.559,-221.400,350.000,350.000,175.891,增强启摆,0
6.839,345.212,225.600,356.814,301.800,-350.000,-350.000,165.212,增强启摆,0
6.859,357.605,-206.400,6.943,-318.000,350.000,350.000,177.605,增强启摆,0
6.879,346.003,196.200,357.209,214.200,-350.000,-350.000,166.003,增强启摆,0
6.899,358.572,-93.000,7.493,-322.800,350.000,350.000,178.572,增强启摆,0
6.919,347.915,268.200,358.879,324.600,-350.000,-350.000,167.915,增强启摆,0
6.939,0.066,-349.200,8.503,-435.000,350.000,350.000,179.934,增强启摆,0
6.959,348.267,266.400,359.143,246.600,-350.000,-350.000,168.267,增强启摆,0
6.979,0.439,-376.800,9.009,-356.400,350.000,350.000,179.561,增强启摆,0
6.999,349.871,290.400,359.077,247.200,-350.000,-350.000,169.871,增强启摆,0
7.019,1.604,-394.800,7.756,-443.400,350.000,350.000,178.396,增强启摆,0
7.039,350.068,293.400,357.671,282.600,-350.000,-350.000,170.068,增强启摆,0
7.060,1.846,-396.000,7.295,-418.800,350.000,350.000,178.154,增强启摆,0
7.080,350.090,285.600,355.781,187.200,-350.000,-350.000,170.090,增强启摆,0
7.100,2.000,-284.400,5.032,-246.600,350.000,350.000,178.000,增强启摆,0
7.119,351.650,332.400,353.562,132.600,-350.000,-350.000,171.650,增强启摆,0
7.139,3.076,-384.000,2.219,-213.600,350.000,350.000,176.924,增强启摆,0
7.160,353.606,471.000,350.969,301.200,-350.000,-350.000,173.606,增强启摆,0
7.179,6.372,-181.200,0.505,-208.800,350.000,350.000,173.628,增强启摆,0
7.199,356.440,456.000,349.871,304.800,-350.000,-350.000,176.440,增强启摆,0
7.219,8.613,-257.400,358.835,-331.200,350.000,350.000,171.387,增强启摆,0
7.239,356.968,405.000,348.772,357.000,-350.000,-350.000,176.968,增强启摆,0
7.259,7.361,-285.600,358.638,-238.800,350.000,350.000,172.639,增强启摆,0
7.279,355.891,388.200,348.552,349.800,-350.000,-350.000,175.891,增强启摆,0
7.299,7.031,-309.600,358.748,-231.000,350.000,350.000,172.969,增强启摆,0
7.319,355.474,415.200,349.739,408.000,-350.000,-350.000,175.474,增强启摆,0
7.339,5.339,-362.400,359.802,-301.800,350.000,350.000,174.661,增强启摆,0
7.359,354.155,373.800,350.024,328.200,-350.000,-350.000,174.155,增强启摆,0
7.379,5.229,-360.000,0.088,-235.800,350.000,350.000,174.771,增强启摆,0
7.400,353.716,378.600,349.805,309.000,-350.000,-350.000,173.716,增强启摆,0
7.420,5.186,-356.400,0.264,-223.800,350.000,350.000,174.814,增强启摆,0
7.440,353.540,235.800,349.651,333.000,-350.000,-350.000,173.540,增强启摆,0
7.460,5.405,-234.600,0.505,-227.400,350.000,350.000,174.595,增强启摆,0
7.480,353.232,253.200,349.409,211.800,-350.000,-350.000,173.232,增强启摆,0
7.500,4.087,-402.600,359.099,-270.000,350.000,350.000,175.913,增强启摆,0
7.520,351.980,332.400,348.442,362.400,-350.000,-350.000,171.980,增强启摆,0
7.540,3.867,-289.200,358.945,-150.000,350.000,350.000,176.133,增强启摆,0
7.560,353.320,387.000,348.245,367.200,-350.000,-350.000,173.320,增强启摆,0
7.580,5.010,-355.800,359.011,-136.200,350.000,350.000,174.990,增强启摆,0
7.600,353.474,391.200,348.025,259.200,-350.000,-350.000,173.474,增强启摆,0
7.620,5.383,-248.400,357.759,-287.400,350.000,350.000,174.617,增强启摆,0
7.640,355.012,416.400,346.882,360.000,-350.000,-350.000,175.012,增强启摆,0
7.659,7.031,-292.200,355.979,-323.400,350.000,350.000,172.969,增强启摆,0
7.679,355.342,414.000,345.388,306.600,-350.000,-350.000,175.342,增强启摆,0
7.699,7.317,-156.600,355.737,-343.200,350.000,350.000,172.683,增强启摆,0
7.719,356.704,430.200,346.575,440.400,-350.000,-350.000,176.704,增强启摆,0
7.739,8.723,-256.200,356.880,-298.200,350.000,350.000,171.277,增强启摆,0
7.759,357.012,397.200,346.948,375.000,-350.000,-350.000,177.012,增强启摆,0
7.780,8.943,-243.000,357.275,-275.400,350.000,350.000,171.057,增强启摆,0
7.800,356.902,232.800,347.014,362.400,-350.000,-350.000,176.902,增强启摆,0
7.819,9.097,-117.600,357.385,-299.400,350.000,350.000,170.903,增强启摆,0
7.839,358.044,371.400,348.003,399.000,-350.000,-350.000,178.044,增强启摆,0
7.859,8.811,-364.200,358.638,-267.600,350.000,350.000,171.189,增强启摆,0
7.879,357.385,388.200,348.267,362.400,-350.000,-350.000,177.385,增强启摆,0
7.899,8.877,-258.600,357.341,-366.000,350.000,350.000,171.123,增强启摆,0
7.919,357.231,375.600,347.300,435.600,-350.000,-350.000,177.231,增强启摆,0
7.939,8.767,-250.800,357.144,-303.600,350.000,350.000,171.233,增强启摆,0
7.959,358.484,379.800,347.036,359.400,-350.000,-350.000,178.484,增强启摆,0
7.979,9.998,-216.000,357.209,-297.600,350.000,350.000,170.002,增强启摆,0
7.999,358.835,306.000,348.267,445.800,-350.000,-350.000,178.835,增强启摆,0
8.019,10.305,-209.400,358.440,-343.800,350.000,350.000,169.695,增强启摆,0
8.039,358.770,139.800,348.662,379.200,-350.000,-350.000,178.770,增强启摆,0
8.060,8.701,-243.000,358.528,-272.400,350.000,350.000,171.299,增强启摆,0
8.080,357.517,363.000,348.750,371.400,-350.000,-350.000,177.517,增强启摆,0
8.100,8.284,-229.800,358.879,-283.200,350.000,350.000,171.716,增强启摆,0
8.120,357.188,359.400,348.574,381.600,-350.000,-350.000,177.188,增强启摆,0
8.140,8.174,-106.800,359.077,-295.800,350.000,350.000,171.826,增强启摆,0
8.159,358.374,355.200,349.739,387.000,-350.000,-350.000,178.374,增强启摆,0
8.179,9.448,-211.800,358.792,-369.600,350.000,350.000,170.552,增强启摆,0
8.199,358.704,333.600,349.167,437.400,-350.000,-350.000,178.704,增强启摆,0
8.219,8.284,-250.200,358.901,-279.600,350.000,350.000,171.716,增强启摆,0
8.239,357.561,352.200,349.189,391.800,-350.000,-350.000,177.561,增强启摆,0
8.259,7.866,-265.800,358.770,-286.200,350.000,350.000,172.134,增强启摆,0
8.279,357.166,394.800,349.146,364.200,-350.000,-350.000,177.166,增强启摆,0
8.299,8.152,-258.000,356.858,-385.800,350.000,350.000,171.848,增强启摆,0
8.319,358.396,396.600,348.464,375.600,-350.000,-350.000,178.396,增强启摆,0
8.339,9.778,-214.200,356.660,-325.200,350.000,350.000,170.222,增强启摆,0
8.360,358.901,332.400,348.640,402.600,-350.000,-350.000,178.901,增强启摆,0
8.380,10.459,-234.000,356.550,-337.200,350.000,350.000,169.541,增强启摆,0
8.399,358.835,143.400,348.289,386.400,-350.000,-350.000,178.835,增强启摆,0
8.419,9.053,-257.400,355.430,-415.800,350.000,350.000,170.947,增强启摆,0
8.439,357.407,373.800,347.542,385.800,-350.000,-350.000,177.407,增强启摆,0
8.459,8.899,-276.600,355.408,-351.000,350.000,350.000,171.101,增强启摆,0
8.479,356.902,244.200,347.190,388.200,-350.000,-350.000,176.902,增强启摆,0
8.499,7.295,-309.600,354.023,-465.600,350.000,350.000,172.705,增强启摆,0
8.519,355.649,417.600,345.762,327.600,-350.000,-350.000,175.649,增强启摆,0
8.539,7.009,-309.000,353.760,-401.400,350.000,350.000,172.991,增强启摆,0
8.560,355.364,423.000,345.454,326.400,-350.000,-350.000,175.364,增强启摆,0
8.580,7.097,-309.600,353.804,-388.800,350.000,350.000,172.903,增强启摆,0
8.600,355.078,286.800,345.081,322.200,-350.000,-350.000,175.078,增强启摆,0
8.620,5.669,-345.000,353.979,-386.400,350.000,350.000,174.331,增强启摆,0
8.639,353.672,373.200,344.421,249.600,-350.000,-350.000,173.672,增强启摆,0
8.659,5.427,-249.600,352.617,-442.200,350.000,350.000,174.573,增强启摆,0
8.679,354.792,418.800,344.333,370.200,-350.000,-350.000,174.792,增强启摆,0
8.699,6.746,-310.800,353.123,-480.600,350.000,350.000,173.254,增强启摆,0
8.719,355.100,421.800,343.828,309.600,-350.000,-350.000,175.100,增强启摆,0
8.739,5.471,-360.000,353.079,-389.400,350.000,350.000,174.529,增强启摆,0
8.759,354.001,379.800,343.652,295.800,-350.000,-350.000,174.001,增强启摆,0
8.779,5.054,-349.800,351.804,-502.800,350.000,350.000,174.946,增强启摆,0
8.799,353.584,382.200,342.224,340.200,-350.000,-350.000,173.584,增强启摆,0
8.819,4.878,-359.400,351.497,-486.600,350.000,350.000,175.122,增强启摆,0
8.839,353.276,267.600,341.785,271.200,-350.000,-350.000,173.276,增强启摆,0
8.859,3.406,-417.000,350.376,-473.400,350.000,350.000,176.594,增强启摆,0
8.879,351.892,336.000,340.356,348.600,-350.000,-350.000,171.892,增强启摆,0
8.899,3.076,-411.600,350.112,-426.600,350.000,350.000,176.924,增强启摆,0
8.919,353.167,392.400,339.895,259.800,-350.000,-350.000,173.167,增强启摆,0
8.939,4.351,-383.400,350.112,-318.600,350.000,350.000,175.649,增强启摆,0
8.959,353.320,391.200,341.323,355.200,-350.000,-350.000,173.320,增强启摆,0
8.979,4.768,-366.000,351.013,-465.600,350.000,350.000,175.232,增强启摆,0
9.000,353.342,383.400,341.653,337.200,-350.000,-350.000,173.342,增强启摆,0
9.020,4.944,-252.000,352.727,-376.200,350.000,350.000,175.056,增强启摆,0
9.040,354.705,433.800,344.399,328.800,-350.000,-350.000,174.705,增强启摆,0
9.059,6.482,-330.600,354.397,-381.000,350.000,350.000,173.518,增强启摆,0
9.079,354.946,419.400,344.839,342.000,-350.000,-350.000,174.946,增强启摆,0
9.099,5.120,-373.800,353.408,-480.000,350.000,350.000,174.880,增强启摆,0
9.119,353.870,366.000,343.652,283.200,-350.000,-350.000,173.870,增强启摆,0
9.140,4.636,-375.000,352.903,-478.800,350.000,350.000,175.364,增强启摆,0
9.160,351.914,220.800,341.895,169.200,-350.000,-350.000,171.914,增强启摆,0
9.180,2.043,-433.200,350.947,-402.600,350.000,350.000,177.957,增强启摆,0
9.200,349.937,159.000,340.137,248.400,-350.000,-350.000,169.937,增强启摆,0
9.220,0.176,-432.000,350.464,-328.800,350.000,350.000,179.824,增强启摆,0
9.240,348.201,275.400,341.301,280.200,-350.000,-350.000,168.201,增强启摆,0
9.259,359.912,-394.200,351.387,-374.400,350.000,350.000,179.912,增强启摆,0
9.280,349.563,295.200,343.169,367.800,-350.000,-350.000,169.563,增强启摆,0
9.300,0.879,-419.400,353.958,-375.000,350.000,350.000,179.121,增强启摆,0
9.319,349.761,301.200,346.091,377.400,-350.000,-350.000,169.761,增强启摆,0
9.339,1.296,-424.800,356.001,-336.000,350.000,350.000,178.704,增强启摆,0
9.359,351.409,329.400,346.509,376.200,-350.000,-350.000,171.409,增强启摆,0
9.379,2.373,-407.400,355.100,-454.800,350.000,350.000,177.627,增强启摆,0
9.399,351.628,334.200,345.234,328.800,-350.000,-350.000,171.628,增强启摆,0
9.419,2.747,-421.200,355.364,-348.000,350.000,350.000,177.253,增强启摆,0
9.439,353.210,366.600,344.817,316.200,-350.000,-350.000,173.210,增强启摆,0
9.459,4.043,-384.000,354.023,-474.600,350.000,350.000,175.957,增强启摆,0
9.479,353.452,375.600,343.586,361.200,-350.000,-350.000,173.452,增强启摆,0
9.499,4.592,-366.000,353.782,-381.000,350.000,350.000,175.408,增强启摆,0
9.519,353.320,373.800,343.323,281.400,-350.000,-350.000,173.320,增强启摆,0
9.539,3.230,-432.600,353.892,-371.400,350.000,350.000,176.770,增强启摆,0
9.559,351.980,328.800,344.729,404.400,-350.000,-350.000,171.980,增强启摆,0
9.579,2.944,-417.000,355.122,-447.600,350.000,350.000,177.056,增强启摆,0
9.599,351.562,337.200,344.949,324.000,-350.000,-350.000,171.562,增强启摆,0
9.619,1.560,-440.400,355.583,-346.200,350.000,350.000,178.440,增强启摆,0
9.639,350.156,285.600,344.883,321.600,-350.000,-350.000,170.156,增强启摆,0
9.659,1.208,-431.400,354.133,-485.400,350.000,350.000,178.792,增强启摆,0
9.679,349.739,292.200,343.564,349.800,-350.000,-350.000,169.739,增强启摆,0
9.699,1.362,-313.200,353.848,-376.200,350.000,350.000,178.638,增强启摆,0
9.719,351.431,338.400,343.081,283.800,-350.000,-350.000,171.431,增强启摆,0
9.739,2.395,-420.600,353.848,-377.400,350.000,350.000,177.605,增强启摆,0
9.759,351.760,330.600,344.685,416.400,-350.000,-350.000,171.760,增强启摆,0
9.780,2.549,-433.800,355.166,-437.400,350.000,350.000,177.451,增强启摆,0
9.800,351.914,334.200,343.521,269.400,-350.000,-350.000,171.914,增强启摆,0
9.819,2.571,-314.400,354.507,-256.200,350.000,350.000,177.429,增强启摆,0
9.839,353.386,369.000,344.421,321.600,-350.000,-350.000,173.386,增强启摆,0
9.859,3.801,-391.200,353.958,-489.600,350.000,350.000,176.199,增强启摆,0
9.879,353.474,287.400,343.521,376.200,-350.000,-350.000,173.474,增强启摆,0
9.899,2.659,-414.600,353.826,-374.400,350.000,350.000,177.341,增强启摆,0
9.919,352.354,340.200,343.191,270.600,-350.000,-350.000,172.354,增强启摆,0
9.939,2.593,-411.000,353.870,-378.600,350.000,350.000,177.407,增强启摆,0
9.959,352.024,225.600,343.081,276.000,-350.000,-350.000,172.024,增强启摆,0
9.979,1.252,-415.200,352.551,-512.400,350.000,350.000,178.748,增强启摆,0
9.999,350.815,309.600,341.631,254.400,-350.000,-350.000,170.815,增强启摆,0
10.019,1.033,-429.000,352.288,-369.600,350.000,350.000,178.967,增强启摆,0
10.039,350.530,310.200,341.235,254.400,-350.000,-350.000,170.530,增强启摆,0
10.059,1.208,-312.000,352.354,-372.000,350.000,350.000,178.792,增强启摆,0
10.079,352.024,345.000,342.773,360.600,-350.000,-350.000,172.024,增强启摆,0
10.099,2.197,-411.600,353.628,-366.600,350.000,350.000,177.803,增强启摆,0
10.119,352.244,351.600,343.059,286.200,-350.000,-350.000,172.244,增强启摆,0
10.139,1.099,-414.000,352.485,-492.600,350.000,350.000,178.901,增强启摆,0
10.159,351.145,316.200,341.741,340.800,-350.000,-350.000,171.145,增强启摆,0
10.179,0.835,-405.600,352.112,-484.800,350.000,350.000,179.165,增强启摆,0
10.199,350.859,315.000,341.389,267.000,-350.000,-350.000,170.859,增强启摆,0
10.219,0.901,-417.000,352.244,-368.400,350.000,350.000,179.099,增强启摆,0
10.239,352.244,340.800,341.367,264.600,-350.000,-350.000,172.244,增强启摆,0
10.260,1.714,-380.400,352.332,-372.000,350.000,350.000,178.286,增强启摆,0
10.279,352.288,334.800,341.367,265.800,-350.000,-350.000,172.288,增强启摆,0
10.299,2.021,-389.400,351.145,-355.200,350.000,350.000,177.979,增强启摆,0
10.319,353.826,374.400,340.049,237.000,-350.000,-350.000,173.826,增强启摆,0
10.339,3.054,-360.600,350.771,-320.400,350.000,350.000,176.946,增强启摆,0
10.360,353.936,387.600,341.521,337.200,-350.000,-350.000,173.936,增强启摆,0
10.380,3.318,-357.600,351.562,-444.600,350.000,350.000,176.682,增强启摆,0
10.400,353.958,387.600,340.334,223.800,-350.000,-350.000,173.958,增强启摆,0
10.420,3.538,-285.600,349.673,-293.400,350.000,350.000,176.462,增强启摆,0
10.439,353.804,292.800,338.752,225.000,-350.000,-350.000,173.804,增强启摆,0
10.459,2.373,-385.800,349.124,-246.600,350.000,350.000,177.627,增强启摆,0
10.479,352.705,337.800,339.873,335.400,-350.000,-350.000,172.705,增强启摆,0
10.499,2.241,-297.000,350.332,-279.600,350.000,350.000,177.759,增强启摆,0
10.519,353.914,369.600,340.269,250.800,-350.000,-350.000,173.914,增强启摆,0
10.539,3.120,-354.600,350.793,-307.800,350.000,350.000,176.880,增强启摆,0
10.559,354.045,384.000,341.960,331.200,-350.000,-350.000,174.045,增强启摆,0
10.579,2.000,-378.600,351.914,-449.400,350.000,350.000,178.000,增强启摆,0
10.599,353.145,347.400,342.224,259.800,-350.000,-350.000,173.145,增强启摆,0
10.619,1.934,-364.800,352.332,-363.600,350.000,350.000,178.066,增强启摆,0
10.639,352.859,354.600,342.092,266.400,-350.000,-350.000,172.859,增强启摆,0
10.659,0.571,-451.200,351.035,-461.400,350.000,350.000,179.429,增强启摆,0
10.679,351.760,318.600,340.818,240.000,-350.000,-350.000,171.760,增强启摆,0
10.699,0.461,-375.600,350.750,-329.400,350.000,350.000,179.539,增强启摆,0
10.719,351.453,315.000,340.466,243.600,-350.000,-350.000,171.453,增强启摆,0
10.739,0.483,-367.800,350.815,-319.800,350.000,350.000,179.517,增强启摆,0
10.759,351.211,222.000,341.763,325.800,-350.000,-350.000,171.211,增强启摆,0
10.779,359.451,-367.800,352.002,-346.800,350.000,350.000,179.451,增强启摆,0
10.799,349.958,282.000,341.741,258.000,-350.000,-350.000,169.958,增强启摆,0
10.819,359.319,-349.200,352.332,-374.400,350.000,350.000,179.319,增强启摆,0
10.839,351.057,381.600,341.609,257.400,-350.000,-350.000,171.057,增强启摆,0
10.859,0.132,-382.200,351.013,-472.200,350.000,350.000,179.868,增强启摆,0
10.879,350.969,311.400,340.334,234.600,-350.000,-350.000,170.969,增强启摆,0
10.899,0.417,-385.800,350.815,-327.600,350.000,350.000,179.583,增强启摆,0
10.919,350.574,302.400,340.115,249.000,-350.000,-350.000,170.574,增强启摆,0
10.939,359.275,-376.800,350.815,-324.600,350.000,350.000,179.275,增强启摆,0
10.959,349.167,285.000,341.587,333.600,-350.000,-350.000,169.167,增强启摆,0
10.979,359.253,-359.400,351.980,-341.400,350.000,350.000,179.253,增强启摆,0
10.999,348.728,283.800,341.785,258.600,-350.000,-350.000,168.728,增强启摆,0
11.019,358.286,-348.000,352.441,-362.400,350.000,350.000,178.286,增强启摆,0
11.039,347.607,252.000,343.323,362.400,-350.000,-350.000,167.607,增强启摆,0
11.059,358.066,-320.400,353.562,-443.400,350.000,350.000,178.066,增强启摆,0
11.079,347.190,258.600,343.630,297.000,-350.000,-350.000,167.190,增强启摆,0
11.099,358.154,-184.800,353.936,-367.800,350.000,350.000,178.154,增强启摆,0
11.120,348.640,288.600,343.564,284.400,-350.000,-350.000,168.640,增强启摆,0
11.140,359.297,-378.000,354.067,-371.400,350.000,350.000,179.297,增强启摆,0
11.160,348.992,297.000,343.608,293.400,-350.000,-350.000,168.992,增强启摆,0
11.179,359.802,-390.000,354.375,-246.600,350.000,350.000,179.802,增强启摆,0
11.199,350.486,303.000,344.839,331.200,-350.000,-350.000,170.486,增强启摆,0
11.219,0.901,-423.000,355.605,-337.800,350.000,350.000,179.099,增强启摆,0
11.239,350.706,321.600,346.772,465.600,-350.000,-350.000,170.706,增强启摆,0
11.259,1.384,-416.400,357.100,-381.000,350.000,350.000,178.616,增强启摆,0
11.279,352.332,348.600,347.124,385.800,-350.000,-350.000,172.332,增强启摆,0
11.299,2.725,-419.400,357.539,-290.400,350.000,350.000,177.275,增强启摆,0
11.319,352.529,347.400,347.102,377.400,-350.000,-350.000,172.529,增强启摆,0
11.339,3.208,-417.000,357.693,-297.600,350.000,350.000,176.792,增强启摆,0
11.359,354.155,487.200,348.354,466.800,-350.000,-350.000,174.155,增强启摆,0
11.379,6.240,-219.000,358.396,-280.200,350.000,350.000,173.760,增强启摆,0
11.399,356.660,454.200,348.926,370.800,-350.000,-350.000,176.660,增强启摆,0
11.419,8.481,-278.400,356.638,-393.000,350.000,350.000,171.519,增强启摆,0
11.439,357.078,405.600,348.333,400.200,-350.000,-350.000,177.078,增强启摆,0
11.459,7.471,-295.800,356.177,-349.200,350.000,350.000,172.529,增强启摆,0
11.479,355.913,394.200,348.069,342.600,-350.000,-350.000,175.913,增强启摆,0
11.499,7.185,-305.400,356.199,-282.600,350.000,350.000,172.815,增强启摆,0
11.520,355.298,408.000,349.102,410.400,-350.000,-350.000,175.298,增强启摆,0
11.540,7.207,-307.800,359.055,-249.000,350.000,350.000,172.793,增强启摆,0
11.560,355.078,272.400,349.827,353.400,-350.000,-350.000,175.078,增强启摆,0
11.580,7.339,-189.000,359.846,-266.400,350.000,350.000,172.661,增强启摆,0
11.600,356.331,444.000,351.057,325.800,-350.000,-350.000,176.331,增强启摆,0
11.619,8.921,-258.600,1.802,-181.800,350.000,350.000,171.079,增强启摆,0
11.639,358.176,405.000,353.057,336.600,-350.000,-350.000,178.176,增强启摆,0
11.659,10.635,-213.600,4.241,-283.200,350.000,350.000,169.365,增强启摆,0
11.679,358.660,322.800,354.353,228.000,-350.000,-350.000,178.660,增强启摆,0
11.699,11.074,-211.800,5.493,-228.000,350.000,350.000,168.926,增强启摆,0
11.719,358.572,138.000,354.771,214.200,-350.000,-350.000,178.572,增强启摆,0
11.739,9.338,-263.400,4.504,-323.400,350.000,350.000,170.662,增强启摆,0
11.759,357.253,393.000,353.320,279.600,-350.000,-350.000,177.253,增强启摆,0
11.779,9.119,-256.200,3.999,-190.200,350.000,350.000,170.881,增强启摆,0
11.799,356.836,229.800,352.419,160.800,-350.000,-350.000,176.836,增强启摆,0
11.819,7.449,-296.400,1.912,-297.600,350.000,350.000,172.551,增强启摆,0
11.839,355.605,409.800,350.706,381.600,-350.000,-350.000,175.605,增强启摆,0
11.859,7.229,-295.200,0.945,-237.000,350.000,350.000,172.771,增强启摆,0
11.879,355.210,400.200,349.915,333.600,-350.000,-350.000,175.210,增强启摆,0
11.899,5.603,-356.400,0.989,-201.000,350.000,350.000,174.397,增强启摆,0
11.919,353.804,391.200,350.991,412.800,-350.000,-350.000,173.804,增强启摆,0
11.939,5.251,-366.600,2.571,-260.400,350.000,350.000,174.749,增强启摆,0
11.959,353.408,384.000,351.672,226.800,-350.000,-350.000,173.408,增强启摆,0
11.979,3.582,-401.400,3.208,-138.000,350.000,350.000,176.418,增强启摆,0
11.999,352.002,321.000,351.848,196.200,-350.000,-350.000,172.002,增强启摆,0
12.019,3.230,-421.200,3.428,-154.800,350.000,350.000,176.770,增强启摆,0
12.039,351.541,336.600,353.562,323.400,-350.000,-350.000,171.541,增强启摆,0
12.059,3.516,-403.800,5.295,-220.200,350.000,350.000,176.484,增强启摆,0
12.080,353.101,391.800,354.529,213.000,-350.000,-350.000,173.101,增强启摆,0
12.100,4.922,-340.200,5.933,-280.800,350.000,350.000,175.078,增强启摆,0
12.119,353.430,385.200,354.727,202.800,-350.000,-350.000,173.430,增强启摆,0
12.139,5.251,-366.600,4.768,-352.200,350.000,350.000,174.749,增强启摆,0
12.159,353.430,260.400,353.210,166.800,-350.000,-350.000,173.430,增强启摆,0
12.179,3.713,-406.800,4.065,-200.400,350.000,350.000,176.287,增强启摆,0
12.199,351.892,325.800,352.375,170.400,-350.000,-350.000,171.892,增强启摆,0
12.219,3.362,-402.000,2.065,-297.000,350.000,350.000,176.638,增强启摆,0
12.239,353.145,389.400,350.574,274.800,-350.000,-350.000,173.145,增强启摆,0
12.260,4.460,-355.800,1.055,-317.400,350.000,350.000,175.540,增强启摆,0
12.280,353.562,387.000,350.090,323.400,-350.000,-350.000,173.562,增强启摆,0
12.299,4.988,-358.200,1.033,-211.800,350.000,350.000,175.012,增强启摆,0
12.319,353.496,381.000,351.167,406.200,-350.000,-350.000,173.496,增强启摆,0
12.339,3.516,-414.000,2.527,-153.600,350.000,350.000,176.484,增强启摆,0
12.359,352.090,324.000,351.694,228.000,-350.000,-350.000,172.090,增强启摆,0
12.379,3.164,-411.000,3.032,-142.800,350.000,350.000,176.836,增强启摆,0
12.399,351.628,327.000,353.474,330.000,-350.000,-350.000,171.628,增强启摆,0
12.419,1.692,-438.000,4.988,-295.200,350.000,350.000,178.308,增强启摆,0
12.439,350.288,298.800,354.836,312.000,-350.000,-350.000,170.288,增强启摆,0
12.459,1.406,-420.000,5.625,-271.200,350.000,350.000,178.594,增强启摆,0
12.479,350.046,297.600,355.452,223.800,-350.000,-350.000,170.046,增强启摆,0
12.499,1.560,-268.200,5.669,-262.200,350.000,350.000,178.440,增强启摆,0
12.519,352.178,327.000,357.759,310.800,-350.000,-350.000,172.178,增强启摆,0
12.539,2.329,-332.400,6.636,-325.200,350.000,350.000,177.671,增强启摆,0
12.559,353.298,325.200,359.077,256.200,-350.000,-350.000,173.298,增强启摆,0
12.579,2.637,-327.600,6.790,-328.200,350.000,350.000,177.363,增强启摆,0
12.599,354.858,330.000,0.154,251.400,-350.000,-350.000,174.858,增强启摆,0
12.619,3.384,-296.400,5.603,-307.800,350.000,350.000,176.616,增强启摆,0
12.639,354.880,304.800,359.802,252.000,-350.000,-350.000,174.880,增强启摆,0
12.659,3.362,-280.800,5.471,-295.200,350.000,350.000,176.638,增强启摆,0
12.679,356.177,322.800,359.275,243.600,-350.000,-350.000,176.177,增强启摆,0
12.699,4.482,-250.200,4.856,-327.600,350.000,350.000,175.518,增强启摆,0
12.720,356.309,342.000,357.737,256.800,-350.000,-350.000,176.309,增强启摆,0
12.740,4.856,-242.400,5.471,-274.800,350.000,350.000,175.144,增强启摆,0
12.759,356.133,361.200,359.495,261.000,-350.000,-350.000,176.133,增强启摆,0
12.779,5.142,-180.600,6.965,-356.400,350.000,350.000,174.858,增强启摆,0
12.799,357.385,361.200,359.978,259.200,-350.000,-350.000,177.385,增强启摆,0
12.819,6.328,-237.000,6.262,-382.200,350.000,350.000,173.672,增强启摆,0
12.839,357.495,350.400,358.813,241.200,-350.000,-350.000,177.495,增强启摆,0
12.859,6.526,-146.400,5.933,-330.600,350.000,350.000,173.474,增强启摆,0
12.879,358.704,324.000,358.660,240.600,-350.000,-350.000,178.704,增强启摆,0
12.899,7.646,-189.000,4.856,-327.000,350.000,350.000,172.354,增强启摆,0
12.919,359.121,262.800,357.627,245.400,-350.000,-350.000,179.121,增强启摆,0
12.939,7.778,-104.400,3.911,-257.400,350.000,350.000,172.222,增强启摆,0
12.959,0.417,210.600,357.561,231.000,-350.000,-350.000,179.583,增强启摆,0
12.979,8.679,-160.800,3.406,-251.400,350.000,350.000,171.321,增强启摆,0
12.999,1.187,157.800,358.901,247.800,-350.000,-350.000,178.813,增强启摆,0
13.019,8.987,-161.400,4.636,-262.200,350.000,350.000,171.013,增强启摆,0
13.039,3.164,183.000,359.978,238.800,-350.000,-350.000,176.836,增强启摆,0
13.060,10.986,-168.600,5.317,-261.600,350.000,350.000,169.014,增强启摆,0
13.080,5.098,190.800,0.396,231.000,-350.000,-350.000,174.902,增强启摆,0
13.100,11.777,-172.800,5.493,-254.400,350.000,350.000,168.223,增强启摆,0
