时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
0.000,0.022,0.000,0.000,0.000,52.800,26.400,179.978,平滑启摆,0
0.020,0.198,24.000,0.044,0.600,-22.117,-11.058,179.802,平滑启摆,0
0.040,0.527,-0.600,0.066,4.800,0.829,0.415,179.473,平滑启摆,0
0.060,0.505,0.000,0.066,0.000,52.800,26.400,179.495,平滑启摆,0
0.080,0.835,43.800,0.110,5.400,-40.363,-20.182,179.165,平滑启摆,0
0.100,2.615,10.800,0.132,0.000,-9.953,-4.976,177.385,平滑启摆,0
0.120,2.483,0.000,0.110,0.000,52.800,26.400,177.517,平滑启摆,0
0.139,2.659,23.400,0.154,-4.800,-21.564,-10.782,177.341,平滑启摆,0
0.159,3.647,1.200,0.154,0.000,-1.106,-0.553,176.353,平滑启摆,0
0.179,3.604,4.200,0.176,0.000,-3.870,-1.935,176.396,平滑启摆,0
0.199,3.604,0.000,0.176,0.000,52.800,26.400,176.396,平滑启摆,0
0.219,3.867,42.000,0.220,4.800,-38.704,-19.352,176.133,平滑启摆,0
0.239,5.471,12.600,0.308,0.000,-11.611,-5.806,174.529,平滑启摆,0
0.259,5.361,0.000,0.286,0.000,52.800,26.400,174.639,平滑启摆,0
0.279,5.537,30.000,0.330,0.000,-27.646,-13.823,174.463,平滑启摆,0
0.300,6.482,0.600,0.374,0.000,-0.553,-0.276,173.518,平滑启摆,0
0.320,6.416,-5.400,0.374,0.000,7.464,3.732,173.584,平滑启摆,0
0.340,6.438,0.000,0.374,0.000,52.800,26.400,173.562,平滑启摆,0
0.360,6.833,67.200,0.439,15.600,-61.927,-30.964,173.167,平滑启摆,0
0.380,8.789,-3.600,0.505,0.000,4.976,2.488,171.211,平滑启摆,0
0.400,8.459,6.600,0.483,0.000,-6.082,-3.041,171.541,平滑启摆,0
0.420,8.459,0.000,0.483,0.000,52.800,26.400,171.541,平滑启摆,0
0.440,8.657,34.800,0.527,0.000,-32.069,-16.035,171.343,平滑启摆,0
0.460,9.404,0.600,0.527,0.000,-0.553,-0.276,170.596,平滑启摆,0
0.480,9.338,0.000,0.527,-4.800,52.800,26.400,170.662,平滑启摆,0
0.500,9.690,58.200,0.571,0.000,-53.633,-26.817,170.310,平滑启摆,0
0.521,11.821,36.600,0.615,0.000,-33.728,-16.864,168.179,平滑启摆,0
0.540,11.667,-10.200,0.571,-4.800,14.099,7.050,168.333,平滑启摆,0
0.560,11.448,10.800,0.549,0.000,-9.953,-4.976,168.552,平滑启摆,0
0.580,11.448,0.000,0.527,0.000,52.800,26.400,168.552,平滑启摆,0
0.600,11.624,27.600,0.593,4.800,-25.434,-12.717,168.376,平滑启摆,0
0.620,11.755,-10.800,0.593,5.400,14.929,7.464,168.245,平滑启摆,0
0.640,11.777,1.200,0.593,0.000,-1.106,-0.553,168.223,平滑启摆,0
0.660,11.777,0.000,0.593,0.000,52.800,26.400,168.223,平滑启摆,0
0.680,12.041,40.800,0.659,4.800,-37.599,-18.799,167.959,平滑启摆,0
0.700,14.216,22.800,0.725,0.000,-21.011,-10.505,165.784,平滑启摆,0
0.720,14.062,-10.800,0.703,-5.400,14.929,7.464,165.938,平滑启摆,0
0.740,14.019,10.200,0.703,4.800,-9.400,-4.700,165.981,平滑启摆,0
0.760,14.019,0.000,0.703,0.000,52.800,26.400,165.981,平滑启摆,0
0.780,14.172,12.600,0.747,0.000,-11.611,-5.806,165.828,平滑启摆,0
0.800,14.502,-1.800,0.791,0.000,2.488,1.244,165.498,平滑启摆,0
0.820,14.502,-4.800,0.813,0.000,6.635,3.318,165.498,平滑启摆,0
0.840,14.524,4.800,0.813,0.000,-4.423,-2.212,165.476,平滑启摆,0
0.860,14.524,0.000,0.813,4.800,52.800,26.400,165.476,平滑启摆,0
0.880,14.875,68.400,0.901,16.800,-63.033,-31.516,165.125,平滑启摆,0
0.900,16.194,-36.000,1.099,-6.600,49.763,24.881,163.806,平滑启摆,0
0.920,15.952,33.000,1.187,6.600,-30.411,-15.205,164.048,平滑启摆,0
0.940,16.018,-12.000,1.472,0.000,16.588,8.294,163.982,平滑启摆,0
0.960,16.018,0.000,1.472,4.800,52.800,26.400,163.982,平滑启摆,0
0.980,16.348,51.600,1.736,40.800,-47.551,-23.776,163.652,平滑启摆,0
1.000,17.512,-28.200,2.791,-3.600,38.981,19.490,162.488,平滑启摆,0
1.020,17.468,23.400,2.812,10.200,-21.564,-10.782,162.532,平滑启摆,0
1.040,17.600,-4.800,2.944,-10.800,6.635,3.318,162.400,平滑启摆,0
1.060,17.578,0.000,2.966,0.000,52.800,26.400,162.422,平滑启摆,0
1.080,17.886,46.200,3.164,28.800,-42.575,-21.287,162.114,平滑启摆,0
1.100,19.600,23.400,4.307,36.000,-21.564,-10.782,160.400,平滑启摆,0
1.120,19.468,0.000,4.329,0.000,52.800,26.400,160.532,平滑启摆,0
1.140,19.600,24.600,4.417,6.000,-22.670,-11.335,160.400,平滑启摆,0
1.160,20.281,0.600,4.834,0.000,-0.553,-0.276,159.719,平滑启摆,0
1.180,20.259,0.000,4.834,0.000,52.800,26.400,159.741,平滑启摆,0
1.200,20.698,81.000,5.054,34.800,-74.644,-37.322,159.302,平滑启摆,0
1.220,22.434,-18.000,6.152,4.800,24.881,12.441,157.566,平滑启摆,0
1.240,22.104,16.200,6.130,0.000,-14.929,-7.464,157.896,平滑启摆,0
1.260,22.148,0.000,6.130,0.000,52.800,26.400,157.852,平滑启摆,0
1.280,22.302,23.400,6.218,11.400,-21.564,-10.782,157.698,平滑启摆,0
1.300,22.917,0.600,6.504,-6.000,-0.553,-0.276,157.083,平滑启摆,0
1.321,22.896,0.000,6.504,0.000,52.800,26.400,157.104,平滑启摆,0
1.340,23.269,61.800,6.614,22.200,-56.951,-28.475,156.731,平滑启摆,0
1.360,25.225,10.200,7.559,34.200,-9.400,-4.700,154.775,平滑启摆,0
1.380,24.983,0.000,7.559,-4.800,52.800,26.400,155.017,平滑启摆,0
1.401,25.181,28.800,7.690,16.800,-26.540,-13.270,154.819,平滑启摆,0
1.420,25.796,0.000,7.998,-4.800,52.800,26.400,154.204,平滑启摆,0
1.441,26.082,58.800,8.130,28.800,-54.186,-27.093,153.918,平滑启摆,0
1.460,28.564,83.400,9.075,28.200,-76.856,-38.428,151.436,平滑启摆,0
1.480,28.213,-47.400,8.987,-1.200,65.521,32.761,151.787,平滑启摆,0
1.500,27.048,37.200,9.009,6.000,-34.281,-17.141,152.952,平滑启摆,0
1.520,27.202,-5.400,8.987,0.000,7.464,3.732,152.798,平滑启摆,0
1.541,27.136,0.000,8.987,0.000,52.800,26.400,152.864,平滑启摆,0
1.560,27.334,23.400,9.053,10.200,-21.564,-10.782,152.666,平滑启摆,0
1.581,27.686,-5.400,9.097,0.000,7.464,3.732,152.314,平滑启摆,0
1.600,27.686,0.000,9.097,0.000,52.800,26.400,152.314,平滑启摆,0
1.620,28.015,57.600,9.185,15.600,-53.080,-26.540,151.985,平滑启摆,0
1.640,30.015,-31.800,9.316,-5.400,43.957,21.979,149.985,平滑启摆,0
1.660,29.993,6.000,9.360,0.000,-5.529,-2.765,150.007,平滑启摆,0
1.680,30.125,0.000,9.448,0.000,52.800,26.400,149.875,平滑启摆,0
1.700,30.388,43.200,9.624,24.000,-39.810,-19.905,149.612,平滑启摆,0
1.720,31.794,-23.400,11.624,81.000,32.346,16.173,148.206,平滑启摆,0
1.740,31.772,6.000,12.261,34.200,-5.529,-2.765,148.228,平滑启摆,0
1.760,31.860,0.000,13.293,53.400,52.800,26.400,148.140,平滑启摆,0
1.780,32.124,40.800,13.975,40.800,-37.599,-18.799,147.876,平滑启摆,0
1.801,33.904,5.400,15.007,-10.200,-4.976,-2.488,146.096,平滑启摆,0
1.821,33.794,0.000,14.985,0.600,52.800,26.400,146.206,平滑启摆,0
1.840,34.036,30.000,15.029,0.000,-27.646,-13.823,145.964,平滑启摆,0
1.860,35.771,41.400,15.139,0.000,-38.152,-19.076,144.229,平滑启摆,0
1.880,35.771,-6.600,15.095,0.000,9.123,4.562,144.229,平滑启摆,0
1.900,35.618,0.000,15.095,4.800,52.800,26.400,144.382,平滑启摆,0
1.919,35.881,34.800,15.139,0.000,-32.069,-16.035,144.119,平滑启摆,0
1.940,36.980,6.000,15.139,4.800,-5.529,-2.765,143.020,平滑启摆,0
1.960,36.936,0.000,15.139,0.000,52.800,26.400,143.064,平滑启摆,0
1.979,37.178,40.200,15.183,0.600,-37.046,-18.523,142.822,平滑启摆,0
2.000,38.584,12.000,15.227,0.000,-11.058,-5.529,141.416,平滑启摆,0
2.020,38.496,0.000,15.205,0.000,52.800,26.400,141.504,平滑启摆,0
2.040,38.650,23.400,15.249,0.000,-21.564,-10.782,141.350,平滑启摆,0
2.059,39.749,25.200,15.271,0.000,-23.223,-11.611,140.251,平滑启摆,0
2.080,39.705,-5.400,15.249,-5.400,7.464,3.732,140.295,平滑启摆,0
2.100,39.661,0.000,15.249,0.000,52.800,26.400,140.339,平滑启摆,0
2.120,39.902,42.000,15.293,0.000,-38.704,-19.352,140.098,平滑启摆,0
2.140,41.660,46.800,15.337,0.000,-43.128,-21.564,138.340,平滑启摆,0
2.160,41.572,-21.600,15.293,-4.800,29.858,14.929,138.428,平滑启摆,0
2.180,41.418,1.200,15.271,0.000,-1.106,-0.553,138.582,平滑启摆,0
2.200,41.462,-5.400,15.293,0.000,7.464,3.732,138.538,平滑启摆,0
2.220,41.462,0.000,15.293,0.000,52.800,26.400,138.538,平滑启摆,0
2.240,41.814,46.800,15.359,5.400,-43.128,-21.564,138.186,平滑启摆,0
2.261,44.231,78.600,15.381,0.000,-72.433,-36.216,135.769,平滑启摆,0
2.281,44.143,-40.800,15.271,-10.800,56.398,28.199,135.857,平滑启摆,0
2.301,43.418,40.200,15.249,0.000,-37.046,-18.523,136.582,平滑启摆,0
2.321,43.506,-6.000,15.249,0.000,8.294,4.147,136.494,平滑启摆,0
2.340,43.418,0.000,15.249,0.000,52.800,26.400,136.582,平滑启摆,0
2.360,43.638,24.000,15.293,4.800,-22.117,-11.058,136.362,平滑启摆,0
2.380,43.923,-5.400,15.293,0.000,7.464,3.732,136.077,平滑启摆,0
2.400,43.923,0.000,15.315,0.000,52.800,26.400,136.077,平滑启摆,0
2.420,44.209,52.200,15.359,0.000,-48.104,-24.052,135.791,平滑启摆,0
2.439,45.813,-16.200,15.381,0.000,22.393,11.197,134.187,平滑启摆,0
2.460,45.725,4.800,15.381,0.000,-4.423,-2.212,134.275,平滑启摆,0
2.480,45.747,0.000,15.381,-5.400,52.800,26.400,134.253,平滑启摆,0
2.500,45.989,34.800,15.447,0.000,-32.069,-16.035,134.011,平滑启摆,0
2.520,46.846,-21.000,15.491,5.400,29.028,14.514,133.154,平滑启摆,0
2.540,46.868,5.400,15.513,0.000,-4.976,-2.488,133.132,平滑启摆,0
2.560,46.978,-5.400,15.535,-5.400,7.464,3.732,133.022,平滑启摆,0
2.580,47.000,10.800,15.535,4.800,-9.953,-4.976,133.000,平滑启摆,0
2.600,46.978,0.000,15.535,0.000,52.800,26.400,133.022,平滑启摆,0
2.620,47.263,46.800,15.601,5.400,-43.128,-21.564,132.737,平滑启摆,0
2.640,48.428,-33.600,15.688,0.000,46.445,23.223,131.572,平滑启摆,0
2.660,48.472,7.200,15.754,4.800,-6.635,-3.318,131.528,平滑启摆,0
2.680,48.823,0.000,15.952,0.000,52.800,26.400,131.177,平滑启摆,0
2.700,49.153,60.000,16.106,28.800,-55.292,-27.646,130.847,平滑启摆,0
2.720,51.372,17.400,17.798,6.600,-16.035,-8.017,128.628,平滑启摆,0
2.740,51.218,4.800,17.710,0.000,-4.423,-2.212,128.782,平滑启摆,0
2.760,51.152,0.000,17.688,0.000,52.800,26.400,128.848,平滑启摆,0
2.780,51.306,39.000,17.732,0.000,-35.940,-17.970,128.694,平滑启摆,0
2.800,51.746,-8.400,17.776,0.000,11.611,5.806,128.254,平滑启摆,0
2.820,51.702,0.000,17.754,0.000,52.800,26.400,128.298,平滑启摆,0
2.839,52.097,58.200,17.864,10.800,-53.633,-26.817,127.903,平滑启摆,0
2.860,54.009,10.800,17.930,0.000,-9.953,-4.976,125.991,平滑启摆,0
2.880,53.833,0.000,17.908,0.000,52.800,26.400,126.167,平滑启摆,0
2.900,53.987,24.600,17.952,4.800,-22.670,-11.335,126.013,平滑启摆,0
2.920,54.514,-15.600,17.974,0.000,21.564,10.782,125.486,平滑启摆,0
2.940,54.558,6.000,17.996,0.000,-5.529,-2.765,125.442,平滑启摆,0
2.959,54.734,0.000,17.996,0.000,52.800,26.400,125.266,平滑启摆,0
2.979,55.151,79.800,18.127,16.200,-73.538,-36.769,124.849,平滑启摆,0
3.000,58.425,44.400,18.435,-18.000,-40.916,-20.458,121.575,平滑启摆,0
3.020,58.271,-5.400,18.281,-10.200,7.464,3.732,121.729,平滑启摆,0
3.040,57.898,5.400,18.215,0.000,-4.976,-2.488,122.102,平滑启摆,0
3.060,57.898,0.000,18.193,-4.800,-52.800,-26.400,122.102,平滑启摆,0
3.080,57.437,-81.600,18.083,-12.000,112.796,56.398,122.563,平滑启摆,0
3.100,55.635,55.200,18.127,18.000,-50.869,-25.434,124.365,平滑启摆,0
